Boite vitesse,Brand,Car ID,Carrosserie,Couleur extérieure,Couleur intérieure,Cylindrée,Date de l'annonce,Gouvernorat,Génération,Kilométrage,Marque,Mise en circulation,Model,Modèle,Moteur,Nombre de places,Nombre de portes,Price,Puissance,Puissance cumulée,Puissance fiscale,Puissance thermique,Sellerie,Transmission,Énergie
Automatique,mercedes-benz,108546,Berline,Blanc,Marron,2143cm³,22.11.2024,Ariana,(212) Phase 2 Berline03/2013 - 12/2015,197 000km,Mercedes-Benz,12.2013,classe-e,Classe E,220 CDi 2.1 CDI 16V BlueEFFICIENCY 7G-TRONIC+,5.0,5.0,95 000DT,177ch dyn,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108260,Berline,Blanc,Marron,2143cm³,22.11.2024,Tunis,(218) Coupé09/2010 - 06/2014,265 000km,Mercedes-Benz,1.2013,cls,CLS,,4.0,4.0,93 000DT,,,11cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108536,Berline,Noir,Noir,1595cm³,21.11.2024,Ariana,(205) Berline03/2014 - 04/2021,172 000km,Mercedes-Benz,12.2018,classe-c,Classe C,180 1.5 i 16V 9G-TRONIC,5.0,5.0,120 000DT,156ch dyn,,8cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,108342,Coupé,Noir,Rouge,2143cm³,20.11.2024,Sousse,(257) Coupé12/2017 - Aujourd'hui,61 000km,Mercedes-Benz,3.2016,cls,CLS,350 d 2.9 d 24V 4MATIC 9G-TRONIC,4.0,4.0,150 000DT,286ch dyn,,11cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,108426,Berline,Noir,Marron,1800cm³,18.11.2024,Tunis,(213) Berline01/2016 - 06/2020,125 000km,Mercedes-Benz,5.2017,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5.0,4.0,125 000DT,156ch dyn,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107389,SUV/4x4,Noir,Noir,2143cm³,18.11.2024,Ariana,(C253) Coupé06/2016 - 03/2019,39 000km,Mercedes-Benz,5.2018,glc-coupe,GLC Coupé,220 d 2.1 d 16V 4MATIC 9G-Tronic,5.0,5.0,220 000DT,170ch dyn,,9cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,108402,Berline,Gris anthracite,Noir,1597cm³,17.11.2024,Tunis,(204) Berline01/2007 - 02/2011,276 000km,Mercedes-Benz,9.2009,classe-c,Classe C,180 Kompressor 1.6 i 16V,5.0,4.0,54 000DT,156ch dyn,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108381,SUV/4x4,Noir,Noir,6000cm³,17.11.2024,Nabeul,(164) Phase 204/2008 - 12/2013,230 000km,Mercedes-Benz,10.201,ml,ML,ML 350 3.0 CDI V6 4MATIC Break 24V,5.0,5.0,68 000DT,231ch dyn,,14cv,,Cuir partiel,Intégrale,Diesel
Automatique,mercedes-benz,108334,Berline,Blanc,Beige,1322cm³,16.11.2024,Monastir,II (118) Coupé05/2019 - Aujourd'hui,50 450km,Mercedes-Benz,2.202,cla,CLA,180 1.3 i 16V GPF 7G-DCT,5.0,4.0,154 000DT,136ch dyn,,7cv,,Cuir intégral,Traction,Essence
Manuelle,mercedes-benz,108331,Berline,Bleu,Noir,2143cm³,15.11.2024,Kairouan,(205) Berline03/2014 - 04/2021,225 000km,Mercedes-Benz,1.2011,classe-c,Classe C,180 CGI 1.6 16V CGI,5.0,5.0,46 000DT,156ch dyn,,6cv,,Tissu,Intégrale,Diesel
Automatique,mercedes-benz,107832,Compacte,Noir,Beige,3000cm³,15.11.2024,Tunis,(212) Phase 2 Berline03/2013 - 12/2015,110 000km,Mercedes-Benz,10.2014,classe-e,Classe E,350 CDi 3.0 CDI V6 24V DPF BlueTEC 4MATIC 7G-TRONIC+,5.0,4.0,110 000DT,252ch dyn,,15cv,,Cuir intégral,Intégrale,Diesel
Manuelle,mercedes-benz,108021,Citadine,Gris argent,Noir,1600cm³,15.11.2024,Tunis,(W176)09/2012 - 06/2015,254 000km,Mercedes-Benz,2.2013,classe-a,Classe A,180 Turbo 1.6 i 16V Turbo,5.0,5.0,54 000DT,122ch dyn,,6cv,,Alcantara,Intégrale,Essence
Automatique,mercedes-benz,108264,Berline,Noir,Noir,1796cm³,14.11.2024,Tunis,(204) Berline01/2007 - 02/2011,149 000km,Mercedes-Benz,9.2009,classe-c,Classe C,200 Kompressor 1.8 i 16V,5.0,5.0,53 000DT,184ch dyn,,11cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108246,Berline,Noir,Noir,1999cm³,13.11.2024,Kairouan,(213) Phase 2 Berline07/2020 - 12/2022,30 000km,Mercedes-Benz,9.2021,classe-e,Classe E,200 2.0 Ti 16V EQ Boost 9G-TRONIC,5.0,5.0,275 000DT,197ch dyn,,10cv,,Cuir partiel,Propulsion,Diesel
Automatique,mercedes-benz,106814,SUV/4x4,Blanc,Noir,1991cm³,13.11.2024,Monastir,(X253) SUV07/2015 - 03/2019,247 000km,Mercedes-Benz,11.2017,glc,GLC,250 2.0 i 16V 4MATIC BlueTEC 9G-Tronic,5.0,5.0,145 000DT,211ch dyn,,12cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,108185,Compacte,Blanc,Noir,2000cm³,12.11.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,90 000km,Mercedes-Benz,1.202,classe-a,Classe A,,5.0,4.0,129 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108991,SUV/4x4,Noir,Noir,1991cm³,19.12.2024,Sfax,(W167) SUV02/2019 - Aujourd'hui,71 772km,Mercedes-Benz,12.2022,gle,GLE,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,390 000DT,,333ch dyn,12cv,211ch dyn,Cuir intégral,Propulsion,Hybride rechargeable essence
Automatique,mercedes-benz,107370,Coupé,Noir,Marron,1999cm³,21.11.2024,Tunis,(205) Coupé09/2015 - 04/2021,130 000km,Mercedes-Benz,10.2018,classe-c-coupe,Classe C coupé,,4.0,2.0,145 000DT,,,8cv,,Cuir intégral,Intégrale,Essence
Manuelle,peugeot,109353,Citadine,Noir,Noir,1198cm³,20.12.2024,Ben Arous,I Phase 2 5 Portes04/2015 - 10/2019,122 000km,Peugeot,11.2017,208,208,,5.0,4.0,27 900DT,,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,109085,Citadine,Noir,Noir,1198cm³,20.12.2024,Ariana,(A94) 5HB04/2013 - 10/2019,141 000km,Peugeot,5.2014,2008,2008,,5.0,4.0,31 500DT,,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,108571,Berline,Gris anthracite,Noir,1198cm³,20.12.2024,Ariana,phase 201/2017 - Aujourd'hui,195 000km,Peugeot,10.2018,301,301,,5.0,4.0,25 500DT,,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,108570,Citadine,Blanc,Noir,999cm³,20.12.2024,Ben Arous,II (P21) 5 Portes10/2019 - 03/2024,11 000km,Peugeot,11.202,208,208,,5.0,4.0,39 000DT,,,4cv,,Tissu,Traction,Essence
Manuelle,peugeot,108534,Citadine,Blanc,Noir,1198cm³,20.12.2024,Ben Arous,II (P21) 5 Portes10/2019 - 03/2024,37 000km,Peugeot,6.2022,208,208,,5.0,4.0,43 500DT,,,4cv,,Similicuir,Traction,Essence
Manuelle,peugeot,108292,Coupé,Blanc,Noir,1389cm³,20.12.2024,Ben Arous,3 portes03/2006 - 12/2012,290 000km,Peugeot,7.2011,207,207,,4.0,2.0,27 500DT,,,6cv,,Tissu,Traction,Diesel
Manuelle,peugeot,107522,SUV/4x4,Noir,Noir,1198cm³,20.12.2024,Ben Arous,II07/2016 - 08/2020,131 000km,Peugeot,4.2017,3008,3008,,5.0,4.0,62 000DT,,,7cv,,Similicuir,Traction,Essence
Manuelle,peugeot,107332,Berline,Gris anthracite,Noir,1198cm³,20.12.2024,Tunis,11/2012 - 01/2017,93 000km,Peugeot,4.2014,301,301,,5.0,4.0,26 000DT,,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,106917,SUV/4x4,Gris Shark,Noir,1198cm³,20.12.2024,Ariana,(A94) 5HB04/2013 - 10/2019,60 000km,Peugeot,11.2016,2008,2008,1.2 VTi 12V,5.0,4.0,45 000DT,82ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,106654,Utilitaire,Noir,Noir,1198cm³,20.12.2024,Ben Arous,(B9) Utilitaire Phase 204/2015 - 10/2018,113 000km,Peugeot,9.2018,partner,Partner,,2.0,3.0,39 500DT,,,5cv,,Tissu,Traction,Diesel
Manuelle,peugeot,105927,Utilitaire,Blanc,Noir,1198cm³,20.12.2024,Ben Arous,06/2018 - Aujourd'hui,67 000km,Peugeot,12.2019,rifter,Rifter,,5.0,4.0,69 000DT,,,6cv,,Tissu,Traction,Essence
Manuelle,peugeot,105865,Monospace,Beige,Noir,1198cm³,20.12.2024,Tunis,I Phase 2 3 Portes04/2015 - 08/2018,104 000km,Peugeot,2.2017,208-3p,208 3P,,4.0,2.0,32 900DT,,,5cv,,Similicuir,Traction,Essence
Manuelle,peugeot,104927,Pick up,Gris anthracite,Noir,1898cm³,20.12.2024,Ben Arous,03/2021 - Aujourd'hui,34 000km,Peugeot,11.2022,landtrek-double-cabine,Landtrek Double Cabine,,5.0,4.0,95 000DT,,,6cv,,Tissu,Traction,Diesel
,peugeot,104285,,,,,,,,,,,3008,,,,,,,,,,,,
Manuelle,peugeot,103724,Monospace,Blanc,Noir,1199cm³,20.12.2024,Tunis,I Phase 2 3 Portes04/2015 - 08/2018,74 000km,Peugeot,8.2016,208-3p,208 3P,,2.0,2.0,38 500DT,,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,100630,Citadine,Noir,Noir,1599cm³,20.12.2024,Ben Arous,I03/2009 - 09/2013,230 000km,Peugeot,10.201,3008,3008,,5.0,4.0,33 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,peugeot,100350,SUV/4x4,Noir,Noir,1598cm³,20.12.2024,Ben Arous,II07/2016 - 08/2020,132 000km,Peugeot,6.2018,3008,3008,,5.0,5.0,84 900DT,,,9cv,,Similicuir,Traction,Essence
Automatique,peugeot,98065,SUV/4x4,Noir,,,20.12.2024,Ben Arous,II07/2016 - 08/2020,169 000km,Peugeot,5.202,3008,3008,,,,80 000DT,,,7cv,,,Traction,Essence
Manuelle,peugeot,109465,Berline,Noir,Noir,1199cm³,19.12.2024,Ariana,II (T9) Phase II09/2017 - 07/2021,64 000km,Peugeot,12.202,308,308,1.2 THP Puretech 12V,5.0,5.0,49 000DT,110ch dyn,,6cv,,Tissu,Traction,Essence
Manuelle,peugeot,106118,Citadine,Gris Shark,Gris,1200cm³,19.12.2024,Monastir,II (T9) Phase II09/2017 - 07/2021,102 000km,Peugeot,1.202,308,308,,5.0,5.0,50 000DT,,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,109400,Monospace,Blanc,Noir,1499cm³,19.12.2024,Nabeul,(K9)10/2018 - 05/2024,148 000km,Peugeot,10.202,partner,Partner,,2.0,2.0,46 000DT,,,5cv,,Tissu,Traction,Diesel
Manuelle,peugeot,109398,Citadine,Noir,Noir,1499cm³,19.12.2024,Nabeul,II (P21) 5 Portes10/2019 - 03/2024,88 000km,Peugeot,2.2021,208,208,Affaire 1.5 Blue HDi 16V S&S,5.0,5.0,46 500DT,100ch dyn,,5cv,,Tissu,Traction,Diesel
Manuelle,peugeot,107205,Citadine,Blanc,Noir,1499cm³,19.12.2024,Nabeul,II (P21) 5 Portes10/2019 - 03/2024,108 000km,Peugeot,2.2021,208,208,,5.0,5.0,45 500DT,,,5cv,,Tissu,Traction,Diesel
Automatique,peugeot,106072,SUV/4x4,Noir,Noir,1489cm³,19.12.2024,Nabeul,II07/2016 - 08/2020,148 000km,Peugeot,3.202,3008,3008,,5.0,5.0,79 000DT,,,6cv,,Tissu,Traction,Diesel
Manuelle,peugeot,107426,Autres,Autre,Noir,1199cm³,19.12.2024,Sousse,II01/2017 - 08/2020,160 000km,Peugeot,12.2019,5008,5008,,7.0,5.0,78 000DT,,,7cv,,Cuir intégral,Traction,Essence
Manuelle,peugeot,109429,Utilitaire,Bleu,Noir,1600cm³,19.12.2024,Tozeur,(K9)10/2018 - 05/2024,90 000km,Peugeot,3.2022,partner,Partner,L1 1.6 BlueHDi 8V FAP,2.0,3.0,54 500DT,100ch dyn,,5cv,,Tissu,Traction,Diesel
Automatique,peugeot,109427,Berline,Noir,Gris,2000cm³,19.12.2024,Tunis,Berline04/2004 - 05/2011,130 000km,Peugeot,5.2007,407,407,2.0 i 16V,5.0,4.0,26 500DT,138ch dyn,,9cv,,Velours,Traction,Essence
Manuelle,peugeot,108953,Berline,Blanc,Noir,1198cm³,19.12.2024,Tunis,phase 201/2017 - Aujourd'hui,73 000km,Peugeot,8.2021,301,301,1.2 VTi 12V,5.0,4.0,33 000DT,82ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,108228,Utilitaire,Blanc,Noir,1559cm³,19.12.2024,Sfax,(K9)10/2018 - 05/2024,73 000km,Peugeot,5.2019,partner-origin-utilitaire,Partner Origin Utilitaire,L1 HD 1.2 THP 12V S&S,2.0,2.0,56 000DT,110ch dyn,,5cv,,Tissu,Traction,Diesel
Manuelle,peugeot,107928,SUV/4x4,Noir,Noir,1200cm³,19.12.2024,Ariana,II07/2016 - 08/2020,130 000km,Peugeot,4.2017,3008,3008,1.2 THP Puretech 12V S&S,5.0,4.0,65 000DT,130ch dyn,,7cv,,Cuir intégral,Intégrale,Essence
Manuelle,peugeot,107865,SUV/4x4,Gris Shark,Noir,1200cm³,19.12.2024,Ariana,(A94) 5HB04/2013 - 10/2019,100 000km,Peugeot,3.2017,2008,2008,,5.0,4.0,43 000DT,,,6cv,,Tissu,Intégrale,Essence
Manuelle,peugeot,109021,Compacte,Noir,Noir,999cm³,19.12.2024,Sousse,II (T9) Phase II09/2017 - 07/2021,96 000km,Peugeot,12.2019,308,308,,5.0,4.0,54 000DT,,,4cv,,Tissu,Traction,Diesel
Automatique,peugeot,109046,Citadine,Bleu,Noir,1598cm³,19.12.2024,Sousse,II07/2022 - Aujourd'hui,15 000km,Peugeot,5.2024,408,408,1.2 THP Puretech 12V EAT8 S&S,5.0,4.0,150 000DT,131ch dyn,,13cv,,Cuir intégral,Traction,Essence
Automatique,peugeot,109284,SUV/4x4,Blanc,Noir,1600cm³,19.12.2024,Tunis,II07/2016 - 08/2020,110 000km,Peugeot,8.2017,3008,3008,,5.0,5.0,77 000DT,,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,peugeot,108007,SUV/4x4,Rouge,Noir,1200cm³,19.12.2024,Tunis,(A94) 5HB04/2013 - 10/2019,61 000km,Peugeot,8.2018,2008,2008,1.2 THP Puretech 12V EAT6 S&S,5.0,5.0,49 000DT,110ch dyn,,6cv,,Tissu,Intégrale,Essence
Automatique,peugeot,106856,SUV/4x4,Autre,Noir,1200cm³,19.12.2024,Tunis,II07/2016 - 08/2020,140 000km,Peugeot,9.2018,3008,3008,,5.0,5.0,82 000DT,,,7cv,,Alcantara,Traction,Essence
Manuelle,peugeot,109448,Utilitaire,Gris anthracite,Noir,1560cm³,19.12.2024,Tunis,(K9)10/2018 - 05/2024,62 000km,Peugeot,2.2023,partner,Partner,L1 1.5 BlueHDi 16V FAP,2.0,2.0,57 000DT,100ch dyn,,5cv,,Tissu,Traction,Diesel
Manuelle,peugeot,107931,Utilitaire,Blanc,Gris,1999cm³,19.12.2024,Sfax,(K9)10/2018 - 05/2024,87 261km,Peugeot,1.202,partner,Partner,,3.0,2.0,59 000DT,,,5cv,,Tissu,Propulsion,Diesel
Manuelle,peugeot,104288,Autres,Blanc,Gris,1560cm³,19.12.2024,Sfax,(K9)10/2018 - 05/2024,144 790km,Peugeot,3.2019,partner,Partner,,2.0,2.0,55 000DT,,,5cv,,Tissu,Propulsion,Diesel
Automatique,peugeot,109444,SUV/4x4,Autre,Noir,1199cm³,19.12.2024,Sfax,II Phase 209/2020 - Aujourd'hui,117 000km,Peugeot,3.2021,3008,3008,1.2 THP Puretech 12V GPF EAT8 S&S,5.0,5.0,88 000DT,130ch dyn,,7cv,,Similicuir,Traction,Essence
Automatique,peugeot,107781,SUV/4x4,Rouge,Noir,1200cm³,19.12.2024,La Manouba,II07/2016 - 08/2020,55 000km,Peugeot,6.202,3008,3008,1.2 THP Puretech 12V EAT6 S&S,5.0,5.0,92 000DT,130ch dyn,,7cv,,Cuir partiel,Traction,Essence
Manuelle,peugeot,108963,Berline,Gris anthracite,Gris,1200cm³,19.12.2024,Ariana,III (P5)08/2021 - Aujourd'hui,36 765km,Peugeot,11.2021,308,308,1.2 THP Puretech 12V S&S,5.0,4.0,53 000DT,110ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,peugeot,106492,Berline,Vert,Noir,1500cm³,19.12.2024,Ariana,III (P5) SW07/2021 - Aujourd'hui,48 000km,Peugeot,6.2023,308,308,1.5 BlueHDi 16V EAT8 S&S,5.0,4.0,126 000DT,130ch dyn,,7cv,,Tissu,Traction,Diesel
Manuelle,peugeot,106132,Utilitaire,Blanc,Noir,1500cm³,19.12.2024,Ariana,III Combi05/2016 - Aujourd'hui,139 199km,Peugeot,11.2019,expert,Expert,Compact 1.5 Blue HDi 16V S&S,3.0,4.0,59 000DT,120ch dyn,,6cv,,Tissu,Traction,Diesel
Automatique,peugeot,100501,SUV/4x4,Blanc,Noir,1200cm³,19.12.2024,Ariana,II (P24E) 5HB10/2019 - Aujourd'hui,125 000km,Peugeot,5.2018,2008,2008,1.2 THP Puretech 12V EAT8,5.0,4.0,55 000DT,155ch dyn,,6cv,,Cuir intégral,Traction,Essence
Manuelle,peugeot,108786,Autres,Gris argent,Noir,1910cm³,19.12.2024,Tunis,03/2021 - Aujourd'hui,124 000km,Peugeot,9.2021,landtrek-double-cabine,Landtrek Double Cabine,1.9 d  double cabine 4x2,5.0,4.0,64 500DT,150ch dyn,,6cv,,Tissu,Traction,Diesel
Automatique,peugeot,107488,SUV/4x4,Bleu,Gris,1199cm³,19.12.2024,Tunis,II07/2016 - 08/2020,93 000km,Peugeot,11.202,3008,3008,,5.0,5.0,69 000DT,,,7cv,,Tissu,Traction,Essence
Automatique,peugeot,108493,SUV/4x4,Gris Shark,Gris,1200cm³,19.12.2024,Tunis,II07/2016 - 08/2020,87 000km,Peugeot,2.2019,3008,3008,,4.0,4.0,82 000DT,,,7cv,,Cuir partiel,Traction,Essence
Automatique,peugeot,106381,Berline,Noir,Gris,1600cm³,19.12.2024,Tunis,II Berline10/2018 - Aujourd'hui,137 000km,Peugeot,9.2019,508,508,,5.0,4.0,79 000DT,,,8cv,,Tissu,Traction,Essence
Automatique,peugeot,108890,SUV/4x4,Blanc,Noir,1399cm³,19.12.2024,Tunis,II07/2016 - 08/2020,38 000km,Peugeot,9.2019,3008,3008,,5.0,5.0,88 000DT,,,7cv,,Tissu,Traction,Essence
Automatique,peugeot,108833,SUV/4x4,Noir,Noir,1400cm³,19.12.2024,Tunis,II07/2016 - 08/2020,75 000km,Peugeot,7.202,3008,3008,,5.0,5.0,75 000DT,,,6cv,,Tissu,Traction,Essence
Automatique,peugeot,107772,Citadine,Bleu,Noir,1699cm³,19.12.2024,Tunis,II07/2022 - Aujourd'hui,10 000km,Peugeot,3.2024,408-gt,408 GT,,5.0,5.0,155 000DT,,,11cv,,Cuir intégral,Traction,Essence
Automatique,peugeot,107624,SUV/4x4,Noir,Noir,1599cm³,19.12.2024,Tunis,II07/2016 - 08/2020,112 000km,Peugeot,1.202,3008,3008,,5.0,5.0,69 000DT,,,7cv,,Tissu,Traction,Essence
Automatique,peugeot,107550,SUV/4x4,Noir,Noir,1599cm³,19.12.2024,Tunis,,125 000km,Peugeot,7.202,3008-gt-line,3008 GT,,5.0,5.0,89 000DT,,,6cv,,Similicuir,Traction,Essence
Manuelle,peugeot,106499,Citadine,Noir,Noir,1200cm³,19.12.2024,Tunis,II (T9) Phase II09/2017 - 07/2021,128 000km,Peugeot,6.202,308,308,,5.0,5.0,47 000DT,,,6cv,,Tissu,Traction,Essence
Manuelle,peugeot,105372,SUV/4x4,Orange,Noir,1200cm³,19.12.2024,Tunis,II (P24E) 5HB10/2019 - Aujourd'hui,100 000km,Peugeot,12.2021,2008,2008,,5.0,5.0,80 000DT,,,6cv,,Tissu,Traction,Diesel
Manuelle,peugeot,104957,Compacte,Blanc,Noir,1599cm³,19.12.2024,Tunis,06/2018 - Aujourd'hui,95 000km,Peugeot,11.202,rifter,Rifter,,5.0,5.0,72 000DT,,,7cv,,Tissu,Traction,Diesel
Manuelle,peugeot,104924,Compacte,Blanc,Noir,1500cm³,19.12.2024,Tunis,06/2018 - Aujourd'hui,95 000km,Peugeot,11.202,rifter,Rifter,,5.0,5.0,72 000DT,,,7cv,,Tissu,Traction,Diesel
Automatique,peugeot,102489,SUV/4x4,Gris Shark,Gris,1399cm³,19.12.2024,Tunis,II (P24E) 5HB10/2019 - Aujourd'hui,34 000km,Peugeot,6.2022,2008,2008,,5.0,5.0,97 000DT,,,7cv,,Tissu,Traction,Essence
Manuelle,peugeot,101998,Citadine,Gris argent,Noir,1190cm³,19.12.2024,Tunis,II (P21) 5 Portes10/2019 - 03/2024,60 000km,Peugeot,5.202,208,208,,5.0,5.0,35 000DT,,,4cv,,Cuir partiel,Traction,Essence
Manuelle,peugeot,99879,SUV/4x4,Gris Shark,Noir,1200cm³,19.12.2024,Tunis,II (P24E) 5HB10/2019 - Aujourd'hui,30 000km,Peugeot,7.2021,2008,2008,1.2 THP Puretech 12V S&S,5.0,5.0,92 000DT,130ch dyn,,7cv,,Tissu,Traction,Essence
Automatique,peugeot,98421,SUV/4x4,Blanc,,,19.12.2024,Tunis,II07/2016 - 08/2020,260 000km,Peugeot,8.2017,3008,3008,,,,77 000DT,,,9cv,,,Traction,Essence
Manuelle,peugeot,91509,Citadine,Noir,,,19.12.2024,Tunis,05/2010 - 12/2015,171 000km,Peugeot,4.2011,rcz,RCZ,,,,40 000DT,,,7cv,,,Traction,Essence
Automatique,peugeot,108762,Citadine,Noir,Noir,1600cm³,19.12.2024,Tunis,II Phase 2 (P87)09/2020 - Aujourd'hui,7 000km,Peugeot,4.2023,5008,5008,,5.0,5.0,138 000DT,,,9cv,,Tissu,Traction,Essence
Manuelle,peugeot,108497,Utilitaire,Blanc,Gris,1600cm³,19.12.2024,Tunis,(B9) Utilitaire05/2008 - 04/2015,218 000km,Peugeot,6.2014,partner,Partner,,2.0,2.0,27 000DT,,,5cv,,Tissu,Traction,Diesel
Automatique,peugeot,104856,Berline,Rouge,Noir,1600cm³,19.12.2024,Tunis,,115 000km,Peugeot,3.202,508-gt-line,508 GT Line,,5.0,4.0,116 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,peugeot,109368,Compacte,Noir,Gris,2000cm³,19.12.2024,Tunis,Berline04/2004 - 05/2011,130 000km,Peugeot,1.2007,407,407,2.0 i 16V,5.0,4.0,26 500DT,138ch dyn,,9cv,,Velours,Traction,Essence
Manuelle,peugeot,106041,Citadine,Blanc,Noir,1199cm³,18.12.2024,Sousse,II (P21) 5 Portes10/2019 - 03/2024,93 000km,Peugeot,3.2019,208,208,Affaire 1.2 PureTech 12V S&S,5.0,5.0,34 000DT,100ch dyn,,5cv,,Tissu,Traction,Essence
Automatique,peugeot,106923,Berline,Blanc,Noir,1600cm³,18.12.2024,Tunis,I Phase 2 Berline10/2014 - 09/2018,145 000km,Peugeot,5.2018,508,508,1.6 PureTech EAT8 S&S,5.0,5.0,51 000DT,180ch dyn,,7cv,,Tissu,Traction,Essence
Manuelle,peugeot,106173,Compacte,Gris argent,Gris,1199cm³,18.12.2024,Ariana,II (T9)07/2013 - 08/2017,99 500km,Peugeot,12.2014,308,308,1.2 VTi 12V,5.0,5.0,34 000DT,82ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,108633,Coupé,Noir,Noir,4000cm³,18.12.2024,Ben Arous,3 portes03/2006 - 12/2012,290 000km,Peugeot,7.2011,207,207,1.4 HDi 70cv,5.0,3.0,27 500DT,70ch dyn,,6cv,,Tissu,Traction,Diesel
Automatique,peugeot,109392,SUV/4x4,Vert,Noir,1199cm³,17.12.2024,Tunis,II07/2016 - 08/2020,149 000km,Peugeot,8.202,3008,3008,1.2 THP Puretech 12V EAT6 S&S,5.0,5.0,68 000DT,130ch dyn,,7cv,,Tissu,Traction,Essence
Manuelle,peugeot,109388,Berline,Blanc,Noir,1560cm³,17.12.2024,Ariana,I Berline09/2010 - 09/2014,240 000km,Peugeot,6.2012,508,508,1.6 e-HDi FAP Blue Lion BMP6 S&S,5.0,5.0,41 500DT,112ch dyn,,6cv,,Cuir intégral,Traction,Diesel
Manuelle,peugeot,108391,Utilitaire,Blanc,Noir,1600cm³,17.12.2024,Ben Arous,(K9)10/2018 - 05/2024,95 000km,Peugeot,8.2021,partner,Partner,,2.0,2.0,48 000DT,,,5cv,,Tissu,Traction,Diesel
Automatique,peugeot,107091,SUV/4x4,Noir,Noir,1600cm³,17.12.2024,Ben Arous,II07/2016 - 08/2020,190 000km,Peugeot,8.2017,3008-gt-line,3008 GT,,5.0,4.0,80 000DT,,,6cv,,Tissu,Traction,Diesel
Manuelle,peugeot,108433,Citadine,Gris argent,Beige,999cm³,17.12.2024,Sfax,II (P21) 5 Portes10/2019 - 03/2024,28 500km,Peugeot,4.2021,208,208,1.2 PureTech 12V S&S,5.0,5.0,49 500DT,75ch dyn,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,109364,SUV/4x4,Gris argent,Noir,1200cm³,16.12.2024,Mahdia,II01/2017 - 08/2020,145 000km,Peugeot,11.202,5008,5008,1.2 THP Puretech 12V S&S,7.0,5.0,95 000DT,130ch dyn,,7cv,,Tissu,Traction,Essence
Manuelle,peugeot,109361,Pick up,Gris argent,Noir,1900cm³,16.12.2024,Médenine,03/2021 - Aujourd'hui,30 000km,Peugeot,8.2023,landtrek-double-cabine,Landtrek Double Cabine,1.9 d  double cabine 4x4,5.0,4.0,97 000DT,150ch dyn,,7cv,,Tissu,Intégrale,Diesel
Manuelle,peugeot,109342,Berline,Gris anthracite,Noir,1600cm³,16.12.2024,Médenine,Berline04/2004 - 05/2011,376 000km,Peugeot,2.2005,407,407,1.6 HDi 16V,5.0,4.0,23 000DT,110ch dyn,,6cv,,Cuir partiel,Traction,Diesel
Automatique,peugeot,109065,SUV/4x4,Noir,Noir,1600cm³,16.12.2024,Ariana,II07/2016 - 08/2020,112 000km,Peugeot,3.2019,3008,3008,1.6 THP 16V EAT6 S&S,5.0,4.0,76 000DT,180ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,peugeot,108182,SUV/4x4,Blanc,Noir,1598cm³,16.12.2024,Sousse,II Phase 209/2020 - Aujourd'hui,55 000km,Peugeot,1.2022,3008,3008,1.6 THP 16V EAT8 S&S,4.0,5.0,105 000DT,180ch dyn,,9cv,,Alcantara,Traction,Essence
Manuelle,peugeot,109326,Citadine,Gris argent,Noir,1199cm³,16.12.2024,Tunis,I Phase 2 5 Portes04/2015 - 10/2019,140 000km,Peugeot,2.2019,208,208,,5.0,4.0,32 500DT,,,5cv,,Tissu,Traction,Essence
Manuelle,peugeot,108468,SUV/4x4,Gris anthracite,Autre,3000cm³,15.12.2024,Ariana,II (P24E) 5HB10/2019 - Aujourd'hui,110 000km,Peugeot,12.202,2008,2008,1.2 THP Puretech 12V,5.0,5.0,70 000DT,100ch dyn,,6cv,,Cuir partiel,Traction,Essence
